run_id,implementation,sample,transaction_latency_ms
pool-B-02-1-1784345284300,pool,411,16.740
pool-B-02-1-1784345284300,pool,412,16.742
pool-B-02-1-1784345284300,pool,413,16.742
pool-B-02-1-1784345284300,pool,414,16.742
pool-B-02-1-1784345284300,pool,415,16.743
pool-B-02-1-1784345284300,pool,416,16.745
pool-B-02-1-1784345284300,pool,417,16.750
pool-B-02-1-1784345284300,pool,418,16.750
pool-B-02-1-1784345284300,pool,419,16.752
pool-B-02-1-1784345284300,pool,420,16.752
pool-B-02-1-1784345284300,pool,421,16.756
pool-B-02-1-1784345284300,pool,422,16.757
pool-B-02-1-1784345284300,pool,423,16.757
pool-B-02-1-1784345284300,pool,424,16.757
pool-B-02-1-1784345284300,pool,425,16.762
pool-B-02-1-1784345284300,pool,426,16.763
pool-B-02-1-1784345284300,pool,427,16.764
pool-B-02-1-1784345284300,pool,428,16.766
pool-B-02-1-1784345284300,pool,429,16.767
pool-B-02-1-1784345284300,pool,430,16.772
pool-B-02-1-1784345284300,pool,431,16.775
pool-B-02-1-1784345284300,pool,432,16.775
pool-B-02-1-1784345284300,pool,433,16.775
pool-B-02-1-1784345284300,pool,434,16.776
pool-B-02-1-1784345284300,pool,435,16.778
pool-B-02-1-1784345284300,pool,436,16.778
pool-B-02-1-1784345284300,pool,437,16.779
pool-B-02-1-1784345284300,pool,438,16.779
pool-B-02-1-1784345284300,pool,439,16.780
pool-B-02-1-1784345284300,pool,440,16.780
pool-B-02-1-1784345284300,pool,441,16.780
pool-B-02-1-1784345284300,pool,442,16.781
pool-B-02-1-1784345284300,pool,443,16.781
pool-B-02-1-1784345284300,pool,444,16.783
pool-B-02-1-1784345284300,pool,445,16.783
pool-B-02-1-1784345284300,pool,446,16.784
pool-B-02-1-1784345284300,pool,447,16.784
pool-B-02-1-1784345284300,pool,448,16.785
pool-B-02-1-1784345284300,pool,449,16.785
pool-B-02-1-1784345284300,pool,450,16.786
pool-B-02-1-1784345284300,pool,451,16.787
