run_id,implementation,sample,transaction_latency_ms
spring-kafka-B-02-1-1784345477232,spring-kafka,302,17.507
spring-kafka-B-02-1-1784345477232,spring-kafka,303,17.509
spring-kafka-B-02-1-1784345477232,spring-kafka,304,17.509
spring-kafka-B-02-1-1784345477232,spring-kafka,305,17.512
spring-kafka-B-02-1-1784345477232,spring-kafka,306,17.513
spring-kafka-B-02-1-1784345477232,spring-kafka,307,17.515
spring-kafka-B-02-1-1784345477232,spring-kafka,308,17.516
spring-kafka-B-02-1-1784345477232,spring-kafka,309,17.517
spring-kafka-B-02-1-1784345477232,spring-kafka,310,17.519
spring-kafka-B-02-1-1784345477232,spring-kafka,311,17.519
spring-kafka-B-02-1-1784345477232,spring-kafka,312,17.520
spring-kafka-B-02-1-1784345477232,spring-kafka,313,17.520
spring-kafka-B-02-1-1784345477232,spring-kafka,314,17.522
spring-kafka-B-02-1-1784345477232,spring-kafka,315,17.522
spring-kafka-B-02-1-1784345477232,spring-kafka,316,17.523
spring-kafka-B-02-1-1784345477232,spring-kafka,317,17.523
spring-kafka-B-02-1-1784345477232,spring-kafka,318,17.523
spring-kafka-B-02-1-1784345477232,spring-kafka,319,17.525
spring-kafka-B-02-1-1784345477232,spring-kafka,320,17.529
spring-kafka-B-02-1-1784345477232,spring-kafka,321,17.530
spring-kafka-B-02-1-1784345477232,spring-kafka,322,17.531
spring-kafka-B-02-1-1784345477232,spring-kafka,323,17.535
spring-kafka-B-02-1-1784345477232,spring-kafka,324,17.536
spring-kafka-B-02-1-1784345477232,spring-kafka,325,17.537
spring-kafka-B-02-1-1784345477232,spring-kafka,326,17.539
spring-kafka-B-02-1-1784345477232,spring-kafka,327,17.540
spring-kafka-B-02-1-1784345477232,spring-kafka,328,17.543
spring-kafka-B-02-1-1784345477232,spring-kafka,329,17.545
spring-kafka-B-02-1-1784345477232,spring-kafka,330,17.546
spring-kafka-B-02-1-1784345477232,spring-kafka,331,17.548
spring-kafka-B-02-1-1784345477232,spring-kafka,332,17.552
spring-kafka-B-02-1-1784345477232,spring-kafka,333,17.552
spring-kafka-B-02-1-1784345477232,spring-kafka,334,17.554
spring-kafka-B-02-1-1784345477232,spring-kafka,335,17.556
spring-kafka-B-02-1-1784345477232,spring-kafka,336,17.556
spring-kafka-B-02-1-1784345477232,spring-kafka,337,17.557
spring-kafka-B-02-1-1784345477232,spring-kafka,338,17.560
spring-kafka-B-02-1-1784345477232,spring-kafka,339,17.561
spring-kafka-B-02-1-1784345477232,spring-kafka,340,17.562
spring-kafka-B-02-1-1784345477232,spring-kafka,341,17.563
